ID StudentId IndeksId IspitId BrojPrijavaIspita Ocena
6520 5 4 3 4 5
6521 3 4 6 2 8
6522 3 4 9 2 7
6523 7 3 9 4 9
6524 8 8 5 3 5
6525 5 1 3 1 9
6526 3 7 2 5 5
6527 5 1 7 4 5
6528 1 4 1 5 7
6529 9 6 8 1 9
6530 6 3 9 4 10
6531 9 3 2 3 8
6532 3 6 8 5 8
6533 4 4 2 1 7
6534 6 9 5 3 6
6535 2 8 4 5 10
6536 8 3 1 2 5
6537 7 9 1 4 5
6538 2 4 1 2 7
6539 9 3 8 1 10
6540 9 8 2 1 6
6541 6 8 7 4 10
6542 6 4 4 5 5
6543 9 7 4 4 9
6544 1 9 9 4 5
6545 7 1 4 4 9
6546 5 1 5 1 5
6547 2 1 1 3 10
6548 2 4 1 3 6
6549 9 2 3 1 10
6550 3 3 3 5 9
6551 2 1 9 5 7
6552 9 3 2 4 9
6553 1 5 2 5 8
6554 1 4 2 3 10
6555 7 9 3 1 5
6556 4 4 3 3 10
6557 1 7 4 4 9
6558 5 8 8 4 9
6559 1 7 5 3 5
6560 1 5 4 2 7
6561 8 1 2 5 5
6562 5 2 7 2 6
6563 5 4 6 1 6
6564 7 2 6 5 7
6565 4 2 1 2 9
6566 7 5 8 3 5
6567 9 5 2 3 5
6568 9 9 4 3 9
6569 8 2 1 2 10
6570 8 5 7 2 9
6571 8 8 2 4 9
6572 1 6 7 1 6
6573 9 1 2 3 9
6574 8 8 1 5 5
6575 6 9 2 3 10
6576 4 9 1 2 5
6577 7 3 5 1 10
6578 9 1 5 2 7
6579 5 7 9 5 6
6580 7 5 8 5 9
6581 6 5 5 3 8
6582 6 7 3 5 9
6583 5 8 8 3 9
6584 9 1 4 2 5
6585 4 9 5 2 8
6586 6 9 5 4 7
6587 6 2 4 5 9
6588 6 5 7 5 6
6589 4 5 5 5 8
6590 3 4 1 1 7
6591 6 2 5 2 7
6592 6 1 2 3 6
6593 8 3 4 3 5
6594 9 6 7 5 10
6595 2 3 2 4 6
6596 9 5 3 3 9
6597 3 3 7 4 10
6598 5 8 5 2 9
6599 8 5 5 1 10
6600 7 8 6 1 7
6601 3 6 5 4 8
6602 9 7 6 3 5
6603 9 1 4 3 8
6604 9 1 2 4 6
6605 8 9 2 4 8
6606 3 6 3 3 5
6607 2 7 6 1 8
6608 5 2 8 3 8
6609 4 7 5 2 10
6610 4 7 7 3 10
6611 9 4 7 1 9
6612 1 5 1 2 9
6613 8 1 4 4 8
6614 1 6 9 2 10
6615 3 3 4 5 7
6616 1 8 8 2 8
6617 7 3 9 1 6
6618 8 7 6 1 9
6619 8 2 8 2 5
6620 8 5 4 1 5
6621 2 5 6 2 10
6622 4 1 9 3 5
6623 1 2 4 3 9
6624 3 2 5 2 6
6625 6 3 2 3 7
6626 9 4 3 5 7
6627 8 6 1 5 9
6628 7 7 9 4 10
6629 7 8 4 1 7
6630 6 2 7 2 8
6631 7 6 3 2 6
6632 8 4 3 1 10
6633 6 7 8 3 9
6634 6 9 7 4 10
6635 1 4 8 4 10
6636 5 5 6 3 10
6637 9 7 6 2 5
6638 7 5 6 5 8
6639 2 3 4 3 5
6640 2 9 7 1 9
6641 2 3 4 5 7
6642 2 8 3 4 9
6643 4 2 5 4 9
6644 2 9 1 4 6
6645 1 8 3 5 8
6646 2 1 1 5 10
6647 6 1 3 3 9
6648 7 4 4 1 6
6649 5 5 1 3 5
6650 6 9 4 3 8
6651 8 4 8 4 9
6652 4 8 4 5 9
6653 5 1 3 2 7
6654 6 2 2 5 6
6655 2 9 7 3 7
6656 7 4 3 1 5
6657 3 4 4 4 9
6658 9 9 6 1 10
6659 8 2 4 4 7
6660 2 1 7 1 10
6661 2 5 8 4 7
6662 3 3 9 3 8
6663 9 6 9 5 5
6664 7 9 2 5 7
6665 3 6 8 5 8
6666 1 9 4 1 7
6667 7 4 3 5 9
6668 9 5 5 1 9
6669 9 1 7 4 9
6670 1 5 2 5 6
6671 3 4 8 1 8
6672 2 8 6 5 9
6673 8 4 1 2 8
6674 5 1 7 2 5
6675 1 2 7 1 5
6676 6 6 9 4 8
6677 8 2 9 1 8
6678 4 9 1 2 6
6679 7 4 4 3 7
6680 3 2 6 3 10
6681 9 3 1 4 9
6682 8 9 3 4 6
6683 3 4 8 3 8
6684 5 2 9 2 7
6685 7 7 3 2 5
6686 3 2 3 1 8
6687 6 2 5 2 8
6688 5 8 1 1 8
6689 4 1 2 5 5
6690 3 9 6 4 9
6691 4 2 5 5 10
6692 5 2 8 3 10
6693 7 3 1 2 9
6694 3 1 7 2 8
6695 3 5 5 5 6
6696 5 5 9 5 6
6697 6 3 5 5 8
6698 7 7 6 4 10
6699 7 7 6 5 8
6700 5 8 4 4 9
6701 5 4 9 1 5
6702 4 2 8 1 9
6703 3 3 3 2 5
6704 2 4 7 1 5
6705 2 7 2 3 9
6706 2 3 1 1 5
6707 2 2 8 2 9
6708 3 9 7 5 9
6709 2 4 8 1 5
6710 2 1 5 2 6
6711 6 7 2 1 10
6712 4 7 3 3 9
6713 8 6 5 1 8
6714 6 4 5 2 10
6715 6 5 3 2 6
6716 9 2 6 4 7
6717 1 7 6 4 6
6718 2 6 6 1 7
6719 5 7 7 4 6
6720 1 8 3 5 8
6721 9 6 3 1 7
6722 6 8 6 4 6
6723 2 8 3 3 6
6724 9 2 7 4 10
6725 9 3 1 5 5
6726 3 7 7 5 9
6727 1 6 1 3 8
6728 8 3 2 5 8
6729 1 2 4 4 5
6730 1 3 6 4 7
6731 1 3 7 2 9
6732 4 4 2 2 6
6733 8 7 2 5 5
6734 5 4 7 3 7
6735 4 2 7 4 5
6736 8 2 2 3 5
6737 5 2 5 3 6
6738 2 1 3 3 7
6739 8 6 2 4 10
6740 5 8 8 1 5
6741 1 5 7 3 7
6742 8 8 9 4 10
6743 5 8 8 5 9
6744 1 7 4 4 7
6745 4 3 7 5 9
6746 1 9 8 5 5
6747 6 7 2 3 8
6748 5 6 9 2 5
6749 5 5 9 3 6
6750 2 9 2 2 7
6751 5 9 4 5 7
6752 9 8 1 3 5
6753 7 2 8 2 5
6754 5 7 9 1 10
6755 9 2 4 4 5
6756 4 1 3 1 9
6757 4 5 6 3 9
6758 9 5 3 4 6
6759 1 5 6 1 10
6760 2 7 8 3 8
6761 9 8 5 3 5
6762 4 3 4 4 10
6763 5 4 9 5 8
6764 4 7 9 1 10
6765 1 9 6 1 5
6766 5 6 8 1 5
6767 5 7 7 3 6
6768 6 5 4 4 8
6769 8 6 1 4 6
6770 7 3 5 4 10
6771 8 9 5 5 6
6772 4 4 8 4 9
6773 8 7 3 3 9
6774 4 6 2 1 9
6775 1 5 3 2 5
6776 9 6 3 3 9
6777 7 2 5 1 5
6778 4 5 8 4 6
6779 5 6 1 1 7
6780 5 8 4 2 7
6781 4 7 8 2 8
6782 8 9 4 4 7
6783 9 6 3 4 9
6784 5 6 2 2 7
6785 6 3 3 2 9
6786 3 2 9 5 5
6787 1 9 5 5 7
6788 7 8 7 2 10
6789 2 7 6 3 5
6790 2 6 1 5 7
6791 8 3 7 2 6
6792 2 3 9 3 7
6793 8 5 9 5 9
6794 7 6 4 4 6
6795 6 1 5 2 9
6796 8 4 7 5 5
6797 7 3 9 1 10
6798 4 3 9 2 9
6799 5 3 4 3 7
6800 1 2 7 4 9
6801 3 7 7 5 10
6802 1 2 5 4 7
6803 5 6 7 5 7
6804 8 7 3 2 9
6805 9 2 9 4 10
6806 9 3 8 4 9
6807 9 6 8 4 9
6808 2 1 3 5 5
6809 3 4 4 4 6
6810 3 8 2 3 10
6811 4 4 1 5 9
6812 3 2 1 3 7
6813 8 7 8 1 8
6814 9 2 5 2 8
6815 9 6 6 3 8
6816 3 8 2 5 10
6817 9 1 5 4 7
6818 5 3 2 1 7
6819 1 8 2 1 6
6820 1 8 6 2 5
6821 8 7 5 1 10
6822 4 5 8 2 8
6823 2 2 7 2 7
6824 1 5 7 3 6
6825 2 5 9 5 7
6826 9 7 9 4 9
6827 5 3 2 1 10
6828 2 6 4 1 5
6829 2 3 4 2 5
6830 6 1 3 4 7
6831 2 9 3 2 10
6832 9 7 2 2 10
6833 7 1 6 4 6
6834 2 1 8 3 6
6835 2 5 4 3 9
6836 7 3 8 3 9
6837 1 1 4 3 6
6838 6 5 3 1 10
6839 7 8 3 1 7
6840 4 5 3 1 9
6841 8 2 8 5 6
6842 2 1 5 5 5
6843 3 5 5 2 8
6844 7 3 5 2 9
6845 5 6 2 2 9
6846 3 9 2 3 5
6847 8 6 4 4 5
6848 5 3 3 3 5
6849 6 1 7 2 7
6850 4 3 7 3 8
6851 5 6 5 4 6
6852 4 3 5 2 8
6853 4 3 4 4 6
6854 1 8 6 3 9
6855 2 3 8 3 6
6856 5 8 8 4 10
6857 6 1 5 3 9
6858 4 2 3 4 5
6859 3 2 6 5 10
6860 4 2 4 1 8
6861 3 6 6 5 6
6862 4 4 4 4 6
6863 3 6 8 3 6
6864 7 2 8 5 10
6865 1 5 8 1 6
6866 6 7 4 3 10
6867 2 4 2 5 7
6868 4 2 7 1 10
6869 1 6 9 4 7
6870 1 8 8 5 7
6871 6 9 4 5 9
6872 6 5 3 2 8
6873 2 8 2 1 6
6874 6 1 5 3 8
6875 6 3 1 4 6
6876 9 3 1 4 8
6877 2 8 7 3 8
6878 9 3 6 1 10
6879 7 2 8 1 6
6880 4 5 5 3 7
6881 1 5 8 5 8
6882 4 2 4 4 6
6883 5 6 7 5 5
6884 2 9 2 4 6
6885 4 5 3 4 10
6886 3 3 6 5 9
6887 2 4 4 5 6
6888 5 7 8 5 7
6889 7 3 5 3 6
6890 1 8 4 3 5
6891 7 2 6 2 9
6892 6 6 4 4 5
6893 8 1 9 1 6
6894 6 1 3 1 10
6895 9 9 8 3 7
6896 7 2 8 4 7
6897 4 5 3 5 9
6898 7 8 2 1 8
6899 8 3 3 5 7
6900 7 8 9 5 6
6901 6 9 3 3 6
6902 1 9 4 2 10
6903 9 4 4 3 10
6904 4 5 2 5 5
6905 8 4 4 5 10
6906 2 6 6 4 10
6907 8 7 7 2 5
6908 9 6 3 4 10
6909 8 2 2 3 5
6910 1 7 1 1 7
6911 1 5 8 1 9
6912 2 5 7 5 6
6913 7 2 4 1 10
6914 6 1 1 2 5
6915 5 4 9 2 5
6916 8 2 3 1 5
6917 5 6 6 3 7
6918 3 3 7 5 8
6919 7 3 7 2 8
6920 5 8 6 3 10
6921 6 4 7 5 9
6922 4 8 1 3 8
6923 2 6 8 2 7
6924 6 2 2 2 8
6925 6 3 7 4 8
6926 8 5 3 4 7
6927 1 9 7 3 6
6928 6 4 7 4 5
6929 7 5 2 4 9
6930 4 4 9 1 6
6931 8 5 5 3 10
6932 7 6 2 2 10
6933 8 2 4 5 6
6934 7 1 6 2 9
6935 4 9 9 2 10
6936 9 9 1 2 8
6937 9 8 9 1 7
6938 6 9 1 5 9
6939 2 7 4 5 5
6940 8 7 7 4 9
6941 1 4 4 3 6
6942 4 8 4 1 10
6943 8 1 4 3 7
6944 8 6 4 5 6
6945 2 2 8 5 9
6946 8 9 6 5 5
6947 9 9 8 3 5
6948 7 1 8 1 7
6949 7 6 9 3 9
6950 8 1 2 5 10
6951 7 2 9 5 7
6952 6 4 1 2 10
6953 1 5 4 3 8
6954 3 8 8 2 6
6955 6 5 8 4 10
6956 8 6 9 5 5
6957 1 9 4 5 8
6958 1 6 2 2 6
6959 1 1 4 3 10
6960 6 5 3 2 10
6961 3 5 5 3 7
6962 8 4 5 5 9
6963 4 4 9 3 8
6964 9 4 2 3 6
6965 6 2 1 2 7
6966 4 4 8 1 8
6967 9 5 1 2 7
6968 1 1 1 4 6
6969 9 1 5 2 9
6970 6 4 5 1 8
6971 2 6 2 5 8
6972 8 1 8 2 7
6973 2 9 2 5 10
6974 1 8 7 4 10
6975 9 5 7 1 6
6976 5 3 9 1 8
6977 6 3 5 2 8
6978 2 4 3 1 6
6979 4 7 2 5 9
6980 1 3 2 1 8
6981 1 5 6 5 8
6982 4 1 9 4 8
6983 6 6 6 1 10
6984 7 4 4 1 8
6985 7 3 1 4 5
6986 9 8 5 4 8
6987 7 4 2 3 7
6988 6 1 6 3 5
6989 6 9 5 3 10
6990 9 6 7 5 5
6991 7 4 3 1 8
6992 5 6 2 5 10
6993 1 9 3 5 7
6994 8 6 8 1 8
6995 1 5 4 5 5
6996 6 6 6 3 6
6997 4 3 3 5 6
6998 9 4 9 3 5
6999 2 3 8 2 6
7000 6 7 5 1 10
7001 9 5 3 5 6
7002 1 9 8 3 6
7003 5 3 5 5 6
7004 5 7 8 1 8
7005 7 4 7 5 6
7006 9 5 9 1 8
7007 3 5 6 3 7
7008 9 6 9 5 8
7009 3 6 1 3 6
7010 2 7 4 2 6
7011 8 1 2 3 6
7012 9 6 5 3 10
7013 9 8 2 5 7
7014 2 9 8 3 6
7015 7 8 6 3 10
7016 3 1 3 3 7
7017 9 4 5 5 6
7018 8 8 9 5 7
7019 5 4 2 4 8
7020 3 3 5 2 6
7021 7 9 1 3 9
7022 7 6 4 2 8
7023 3 7 4 2 7
7024 9 6 1 1 6
7025 3 6 7 3 9
7026 5 4 9 4 5
7027 9 1 2 2 8
7028 4 4 4 1 6
7029 1 9 2 2 6
7030 9 9 5 3 7
7031 7 6 1 1 7
7032 1 2 2 5 9
7033 5 4 7 4 7
7034 7 6 3 4 5
7035 3 2 8 5 7
7036 9 3 3 3 9
7037 2 3 9 1 6
7038 8 1 3 4 9
7039 8 3 2 4 10
7040 6 5 4 5 5
7041 5 2 8 1 7
7042 4 7 6 1 7
7043 2 1 6 2 8
7044 5 7 1 2 7
7045 6 2 6 4 7
7046 4 1 8 1 10
7047 5 5 5 5 10
7048 9 2 8 1 7
7049 9 2 1 5 10
7050 3 9 2 3 6
7051 8 6 9 1 9
7052 2 7 9 4 9
7053 2 5 5 1 6
7054 3 3 2 1 10
7055 4 6 1 1 6
7056 1 6 5 3 10
7057 4 9 9 2 10
7058 7 8 8 5 5
7059 6 3 7 5 9
7060 9 6 7 3 9
7061 7 4 1 1 5
7062 7 6 7 3 5
7063 2 1 2 5 7
7064 5 7 1 4 8
7065 3 1 3 3 10
7066 5 7 4 4 8
7067 8 8 2 4 6
7068 4 2 6 4 10
7069 1 6 7 1 7
7070 7 9 3 5 7
7071 4 6 1 3 10
7072 8 6 5 1 6
7073 4 3 4 5 9
7074 7 2 8 4 7
7075 3 7 6 1 10
7076 8 3 1 1 7
7077 6 2 9 1 6
7078 5 4 4 1 6
7079 6 6 4 1 9
7080 7 5 2 2 5
7081 2 5 3 3 6
7082 2 5 4 1 8
7083 7 1 2 2 8
7084 4 3 2 5 5
7085 9 5 8 3 5
7086 1 6 8 3 9
7087 8 4 6 4 6
7088 5 8 9 2 7
7089 4 7 8 4 7
7090 2 5 4 4 7
7091 3 2 2 5 9
7092 4 7 6 3 5
7093 6 4 3 1 9
7094 1 8 4 5 5
7095 3 1 2 2 6
7096 8 6 1 1 10
7097 6 6 6 5 6
7098 1 1 3 5 6
7099 9 8 3 2 9
7100 6 1 7 3 5
7101 9 5 4 3 10
7102 5 1 3 4 10
7103 5 9 4 3 5
7104 8 8 2 1 5
7105 1 6 4 3 6
7106 8 3 1 1 7
7107 4 1 8 4 8
7108 7 6 1 4 9
7109 9 8 9 1 9
7110 4 1 5 1 5
7111 9 2 7 5 6
7112 2 1 4 2 8
7113 7 2 6 2 6
7114 3 5 7 1 5
7115 6 6 7 3 5
7116 8 6 4 2 6
7117 1 2 9 4 6
7118 4 3 7 5 9
7119 8 4 1 3 9
7120 9 2 4 5 6
7121 6 5 6 1 6
7122 9 1 7 4 7
7123 9 3 8 1 5
7124 6 4 7 2 5
7125 8 8 2 4 7
7126 1 4 5 2 9
7127 8 6 7 4 6
7128 8 7 7 2 7
7129 7 1 1 3 10
7130 1 3 4 2 7
7131 9 1 3 1 7
7132 1 3 7 1 6
7133 9 2 1 1 9
7134 7 6 2 4 8
7135 6 1 6 1 6
7136 3 1 3 2 7
7137 3 7 6 1 5
7138 9 2 5 5 9
7139 7 4 4 3 7
7140 4 5 2 1 9
7141 7 2 4 5 7
7142 3 6 3 2 9
7143 2 4 7 2 10
7144 5 1 7 4 7
7145 6 3 2 2 6
7146 7 7 6 4 10
7147 3 5 8 5 9
7148 3 1 6 3 10
7149 6 3 6 4 8
7150 4 2 2 3 10
7151 8 1 1 3 5
7152 2 2 4 1 10
7153 8 6 4 3 9
7154 1 9 5 1 8
7155 7 6 1 5 5
7156 8 2 6 5 8
7157 6 2 2 5 6
7158 3 7 7 5 9
7159 4 2 2 1 10
7160 1 6 3 5 8
7161 4 8 9 4 10
7162 3 5 4 3 6
7163 4 9 6 5 10
7164 7 6 3 3 9
7165 9 5 2 2 8
7166 1 8 2 3 7
7167 1 3 8 2 6
7168 2 2 7 1 9
7169 3 4 7 1 9
7170 5 6 8 3 5
7171 6 1 6 2 10
7172 9 8 1 1 7
7173 9 5 1 5 10
7174 4 4 6 3 10
7175 4 9 3 2 8
7176 4 7 6 2 7
7177 3 7 8 1 7
7178 7 7 9 3 5
7179 7 6 4 2 10
7180 1 6 1 3 10
7181 4 3 3 3 10
7182 3 7 3 1 5
7183 8 7 6 2 9
7184 5 4 8 3 10
7185 5 5 8 1 5
7186 3 2 8 4 9
7187 1 6 9 5 10
7188 1 3 5 1 9
7189 2 7 5 5 6
7190 4 6 6 3 6
7191 9 6 7 5 6
7192 8 8 3 1 9
7193 5 2 9 3 8
7194 9 5 9 5 10
7195 5 1 1 4 5
7196 9 8 1 1 5
7197 1 9 7 5 6
7198 4 7 4 5 6
7199 3 6 9 4 8
7200 5 2 6 5 6
7201 6 2 4 5 10
7202 8 6 3 2 10
7203 6 9 7 3 5
7204 4 6 2 4 6
7205 4 4 1 5 10
7206 4 5 3 3 5
7207 9 4 7 3 10
7208 7 7 1 1 8
7209 7 4 2 2 10
7210 2 4 1 1 9
7211 9 3 7 4 9
7212 8 9 6 3 8
7213 6 3 8 4 5
7214 1 6 6 4 8
7215 8 7 5 1 5
7216 3 1 6 5 6
7217 5 1 9 2 8
7218 8 5 9 5 7
7219 8 9 5 5 5
7220 4 8 7 2 10
7221 9 9 6 4 8
7222 8 4 5 4 8
7223 2 3 7 4 10
7224 3 4 5 3 6
7225 9 1 8 2 10
7226 2 7 5 1 7
7227 8 5 5 3 10
7228 3 9 6 1 10
7229 4 9 2 1 8
7230 7 8 9 4 10
7231 9 9 5 1 5
7232 9 1 1 2 9
7233 4 1 1 2 6
7234 4 6 8 4 9
7235 6 6 9 5 8
7236 3 3 4 3 7
7237 3 6 8 5 8
7238 2 9 3 4 8
7239 4 8 8 5 5
7240 7 4 3 4 9
7241 5 9 6 1 5
7242 9 3 1 5 5
7243 5 7 1 2 5
7244 6 6 2 1 10
7245 1 3 1 5 9
7246 6 1 1 3 9
7247 5 7 9 4 5
7248 7 4 4 1 5
7249 2 7 6 4 7
7250 4 9 5 3 6
7251 6 6 1 1 8
7252 2 4 7 5 10
7253 8 6 5 5 5
7254 2 3 6 2 7
7255 9 3 1 1 5
7256 3 2 9 5 9
7257 9 6 2 3 9
7258 4 6 5 2 10
7259 7 6 4 5 6
7260 2 8 5 4 6
7261 8 7 7 3 10
7262 6 4 1 3 9
7263 1 1 2 4 8
7264 9 8 5 1 7
7265 2 7 5 3 8
7266 6 4 3 2 10
7267 8 7 9 5 5
7268 1 5 8 5 10
7269 4 4 5 5 9
7270 2 1 2 5 8
7271 4 7 9 1 7
7272 2 7 6 3 9
7273 6 3 4 3 10
7274 1 6 9 1 5
7275 1 6 3 5 6
7276 2 1 5 4 10
7277 7 6 1 2 8
7278 1 6 7 1 5
7279 4 9 2 2 10
7280 2 1 2 1 10
7281 5 7 5 1 8
7282 7 1 8 2 6
7283 7 3 2 1 7
7284 1 4 6 3 9
7285 1 1 1 5 5
7286 6 3 1 4 8
7287 6 2 4 2 8
7288 6 9 5 2 8
7289 4 4 2 4 8
7290 3 2 3 5 10
7291 8 8 8 1 5
7292 1 7 7 4 5
7293 8 5 3 1 5
7294 5 4 2 4 7
7295 7 6 6 3 8
7296 3 6 9 2 5
7297 9 6 4 3 8
7298 8 9 6 1 10
7299 8 2 9 5 8
7300 8 1 1 1 8
7301 2 8 9 5 9
7302 2 4 5 4 7
7303 3 3 5 2 7
7304 9 1 4 3 9
7305 4 6 4 4 9
7306 6 7 1 5 10
7307 1 1 3 4 7
7308 6 7 7 5 6
7309 7 9 3 2 9
7310 3 8 5 3 10
7311 5 5 1 2 6
7312 2 3 6 4 10
7313 2 2 2 1 9
7314 5 3 3 5 5
7315 7 1 2 5 6
7316 1 5 3 2 9
7317 3 6 2 3 8
7318 3 4 1 2 7
7319 3 1 7 5 9
7320 3 9 2 2 9
7321 2 1 6 2 7
7322 2 7 6 2 6
7323 5 3 4 5 6
7324 3 2 2 3 9
7325 9 6 2 1 6
7326 7 6 2 4 8
7327 4 6 6 4 6
7328 7 5 6 3 9
7329 8 4 8 5 6
7330 5 1 7 5 8
7331 5 9 8 4 5
7332 5 5 7 4 9
7333 1 2 3 4 9
7334 5 4 1 1 7
7335 8 1 2 5 5
7336 5 2 3 5 8
7337 8 7 9 4 7
7338 2 1 4 2 7
7339 6 1 2 5 9
7340 6 4 1 4 8
7341 4 7 8 5 9
7342 7 6 5 1 10
7343 6 8 1 1 10
7344 6 9 3 2 6
7345 9 7 7 1 7
7346 5 3 4 4 10
7347 3 6 6 4 9
7348 7 2 3 1 10
7349 7 6 5 1 9
7350 7 9 5 4 10
7351 1 4 9 5 8
7352 7 2 5 1 7
7353 7 6 4 4 6
7354 5 9 1 1 6
7355 5 7 7 1 5
7356 6 8 9 2 9
7357 8 4 3 5 5
7358 3 5 5 5 6
7359 5 8 3 4 5
7360 5 3 5 1 8
7361 7 8 4 2 6
7362 7 2 1 4 7
7363 5 4 6 5 8
7364 8 3 2 3 8
7365 4 3 6 1 9
7366 1 9 9 3 8
7367 7 3 3 3 8
7368 6 5 6 5 10
7369 8 3 7 1 9
7370 9 3 7 2 9
7371 8 8 7 2 8
7372 7 8 4 1 10
7373 2 8 3 2 5
7374 9 5 8 4 8
7375 6 5 6 4 9
7376 1 3 9 1 8
7377 1 9 3 2 7
7378 4 5 4 2 5
7379 6 7 6 2 8
7380 1 8 4 4 6
7381 8 2 7 5 5
7382 8 1 7 1 9
7383 7 3 5 1 8
7384 2 1 8 2 9
7385 3 6 2 1 7
7386 3 3 6 2 10
7387 3 7 1 3 8
7388 8 9 2 5 7
7389 7 7 6 2 6
7390 7 3 6 3 8
7391 1 6 7 3 8
7392 3 9 1 4 9
7393 1 6 7 1 10
7394 7 7 7 3 6
7395 3 2 2 2 9
7396 4 2 3 2 7
7397 6 5 9 2 10
7398 6 4 7 1 6
7399 9 8 7 2 7
7400 7 1 5 5 6
7401 3 6 9 5 9
7402 1 6 3 1 10
7403 9 1 5 4 10
7404 9 1 7 4 7
7405 5 8 5 3 5
7406 5 3 3 5 10
7407 2 9 5 5 6
7408 2 8 4 3 5
7409 9 8 2 1 9
7410 4 8 1 1 8
7411 9 8 3 1 7
7412 6 6 1 4 5
7413 3 9 4 2 6
7414 1 6 6 1 7
7415 4 2 4 1 5
7416 2 4 9 5 7
7417 1 9 2 3 7
7418 9 6 5 5 10
7419 3 5 7 2 9
7420 7 8 7 4 9
7421 8 7 5 3 8
7422 7 9 2 4 10
7423 3 3 6 1 8
7424 4 9 7 4 10
7425 6 6 1 3 8
7426 7 4 1 2 7
7427 8 8 1 4 6
7428 5 2 7 5 5
7429 8 8 9 5 7
7430 8 1 8 4 6
7431 4 5 3 5 9
7432 2 2 1 1 8
7433 1 2 2 3 5
7434 8 3 5 1 9
7435 1 7 3 3 5
7436 7 6 3 2 5
7437 4 6 9 1 5
7438 9 5 1 1 10
7439 3 1 4 4 8
7440 8 2 5 4 9
7441 3 3 7 2 5
7442 4 8 4 2 8
7443 4 4 6 4 5
7444 5 9 1 1 8
7445 5 8 8 2 7
7446 3 8 1 3 8
7447 6 1 2 1 7
7448 9 5 4 5 9
7449 2 2 8 2 9
7450 4 6 4 4 9
7451 8 7 5 5 10
7452 4 8 2 5 9
7453 6 2 7 1 8
7454 8 8 4 4 8
7455 9 2 9 3 9
7456 2 8 4 2 10
7457 7 6 6 3 8
7458 2 7 2 4 8
7459 1 4 1 4 8
7460 3 6 1 4 7
7461 1 7 8 2 8
7462 3 4 9 2 5
7463 2 1 1 5 7
7464 3 4 1 5 6
7465 9 9 2 3 6
7466 8 5 3 5 9
7467 7 5 5 3 5
7468 9 2 2 1 8
7469 5 3 5 4 10
7470 9 6 4 4 9
7471 3 6 4 5 6
7472 3 6 8 2 8
7473 4 4 8 1 10
7474 5 1 7 1 6
7475 3 5 5 1 7
7476 2 1 4 5 7
7477 3 7 1 5 10
7478 8 3 3 4 8
7479 5 3 1 1 5
7480 8 5 5 5 10
7481 8 1 7 3 7
7482 5 1 4 2 7
7483 8 8 4 5 7
7484 9 5 3 1 5
7485 6 2 1 1 8
7486 8 4 9 4 5
7487 6 8 6 3 10
7488 7 6 1 4 7
7489 8 2 9 2 10
7490 1 2 1 1 8
7491 8 5 2 1 8
7492 2 3 1 1 5
7493 2 8 4 2 8
7494 1 3 5 3 9
7495 1 1 2 4 8
7496 5 5 8 4 8
7497 3 7 2 4 7
7498 1 7 4 3 10
7499 2 7 9 1 8
7500 8 1 2 1 9
7501 8 3 6 3 9
7502 1 7 5 3 5
7503 9 5 3 5 5
7504 3 9 1 2 10
7505 3 9 8 5 6
7506 1 7 4 3 7
7507 3 6 2 2 7
7508 3 4 3 1 8
7509 6 6 9 3 5
7510 6 8 5 3 10
7511 6 5 4 4 7
7512 6 2 4 5 10
7513 6 4 3 5 5
7514 8 7 3 1 10
7515 2 2 8 4 7
7516 2 7 6 4 9
7517 9 4 8 4 5
7518 1 8 1 4 9
7519 2 8 7 5 5
7520 8 9 8 3 5
7521 3 6 8 1 8
7522 9 6 8 3 10
7523 9 6 3 2 6
7524 2 2 8 3 7
7525 3 3 2 2 5
7526 9 6 1 2 10
7527 8 8 5 3 7
7528 1 6 6 5 10
7529 9 5 7 1 9
7530 8 6 9 4 5
7531 7 6 5 3 8
7532 5 2 3 1 7
7533 8 6 8 2 6
7534 4 8 5 1 10
7535 5 5 5 5 10
7536 5 3 6 4 5
7537 7 6 4 4 5
7538 3 1 1 4 10
7539 2 7 9 5 6
7540 3 7 9 5 6
7541 5 7 3 3 8
7542 2 2 4 1 10
7543 2 4 1 2 6
7544 8 5 9 4 10
7545 1 2 9 3 10
7546 3 3 6 3 9
7547 7 2 9 5 6
7548 7 9 4 5 9
7549 3 3 6 5 6
7550 3 4 2 1 7
7551 4 7 6 4 5
7552 6 5 6 5 5
7553 5 1 4 1 6
7554 1 6 5 5 7
7555 6 7 7 2 9
7556 8 2 2 5 6
7557 2 2 7 5 5
7558 7 6 1 5 8
7559 4 1 3 1 7
7560 9 9 7 5 5
7561 4 6 2 2 9
7562 2 2 6 4 5
7563 2 9 8 5 8
7564 1 6 2 4 10
7565 1 9 5 5 9
7566 7 6 1 2 9
7567 4 3 9 4 6
7568 7 5 7 1 6
7569 5 7 7 3 8
7570 3 5 5 3 9
7571 5 4 2 4 6
7572 2 1 5 3 5
7573 6 5 5 5 6
7574 4 9 9 5 10
7575 3 9 3 4 8
7576 8 8 1 3 9
7577 5 8 6 5 7
7578 4 5 6 5 7
7579 1 1 5 5 9
7580 3 5 3 2 6
7581 1 5 9 2 7
7582 4 2 9 3 5
7583 9 1 9 1 10
7584 5 6 1 3 6
7585 3 6 4 4 10
7586 6 1 2 2 8
7587 1 1 8 4 7
7588 6 6 7 5 10
7589 8 2 7 4 7
7590 3 6 9 5 9
7591 1 6 3 1 5
7592 9 1 9 4 9
7593 8 6 7 1 10
